"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"2793","DRL59","OUT049",961.296532105297
"2794","DRM11","OUT027",5573.54529064163
"2795","FDA43","OUT049",3164.33491046732
"2796","FDZ56","OUT010",789.394761859155
"2797","FDI44","OUT018",965.62924592581
"2798","FDB50","OUT013",1280.18779483977
"2799","FDU15","OUT019",-1238.61551273855
"2800","NCJ19","OUT019",-956.902712738659
"2801","FDD48","OUT013",1885.24445147571
"2802","NCW42","OUT035",3591.46022295535
"2803","FDL24","OUT017",2960.39450544959
"2804","NCB30","OUT013",3169.32643717178
"2805","FDK25","OUT013",2728.57804142458
"2806","FDW28","OUT049",3131.73831869335
"2807","FDD47","OUT017",2885.2947644877
"2808","FDK16","OUT019",-430.949156195501
"2809","FDW37","OUT046",1509.11823501567
"2810","FDA48","OUT035",3566.68163529796
"2811","FDA14","OUT017",2467.25173133073
"2812","FDV15","OUT013",1640.3922772122
"2813","FDN22","OUT049",4048.31432659866
"2814","NCD55","OUT045",649.172610988942
"2815","FDY43","OUT013",2679.87741401976
"2816","NCU05","OUT017",1437.3322586474
"2817","FDF10","OUT035",2466.05516213808
"2818","FDR39","OUT018",2624.45263636301
"2819","FDG40","OUT013",609.004786416988
"2820","FDZ28","OUT019",186.787528861946
"2821","FDE02","OUT045",1436.48714604239
"2822","FDU60","OUT049",2774.13426711961
"2823","FDM21","OUT013",4080.11410163574
"2824","FDV52","OUT019",-19.5901030580221
"2825","NCW06","OUT013",3067.74758112608
"2826","FDX36","OUT035",3684.42248397357
"2827","FDT35","OUT027",4180.09957826539
"2828","NCL19","OUT010",356.724807899248
"2829","NCD31","OUT046",2677.87407061249
"2830","FDE53","OUT019",-160.074353514161
"2831","FDW58","OUT019",-159.786355891652
"2832","DRF48","OUT046",3010.01683040925
"2833","FDW57","OUT035",2922.13442140449
"2834","DRH13","OUT017",1868.51226737701
"2835","FDT33","OUT013",2757.64188373093
"2836","DRK47","OUT027",5024.07413137966
"2837","FDY22","OUT010",355.379345570537
"2838","FDC35","OUT019",1356.1584312558
"2839","FDO03","OUT013",3684.83597897041
"2840","FDF24","OUT045",1321.58380471876
"2841","FDF56","OUT018",2611.03458185794
"2842","FDD28","OUT013",976.901788383371
"2843","FDG53","OUT027",3711.84321784199
"2844","FDO27","OUT019",-352.693147177613
"2845","NCF54","OUT018",2446.3870650912
"2846","FDC20","OUT027",2367.64244634953
"2847","FDU10","OUT046",754.030027301921
"2848","DRA24","OUT018",2376.57038622293
"2849","FDA02","OUT010",456.692958619568
"2850","FDG10","OUT017",1153.70224540224
"2851","FDW39","OUT010",964.901030940141
"2852","FDP04","OUT019",-821.094361387857
"2853","NCM55","OUT013",2960.71094151246
"2854","FDG47","OUT045",4042.5374760425
"2855","NCU41","OUT017",3179.95553616648
"2856","NCK31","OUT017",1009.11529590911
"2857","FDZ46","OUT045",1697.98890509082
"2858","FDU13","OUT027",3776.50308619669
"2859","NCF19","OUT045",775.966445028185
"2860","NCJ43","OUT013",2782.25393065356
"2861","NCJ05","OUT045",2384.55786155775
"2862","FDS04","OUT027",3683.69435224378
"2863","FDX28","OUT010",-302.250692992756
"2864","FDB41","OUT027",2258.77046748754
"2865","FDG53","OUT046",2311.36377990941
"2866","FDL15","OUT010",516.228929179858
"2867","FDQ08","OUT049",1116.43676725819
"2868","DRN36","OUT013",1594.23318520642
"2869","FDI46","OUT013",4013.409683057
"2870","FDG16","OUT027",4824.21345211084
"2871","FDV32","OUT013",1049.40165472335
"2872","FDF44","OUT010",250.250200958158
"2873","FDK04","OUT018",659.054923882663
"2874","NCA41","OUT013",3097.13659786524
"2875","FDD51","OUT017",855.563892332633
"2876","NCZ53","OUT045",2940.47446869857
"2877","FDP01","OUT027",3914.09081624588
"2878","FDY25","OUT049",2925.80671604664
"2879","FDB17","OUT018",2581.79982158256
"2880","NCV54","OUT018",1641.66160595843
"2881","FDJ32","OUT017",1175.27774544855
"2882","FDA37","OUT049",2098.76992104127
"2883","FDG35","OUT035",2898.21119013147
"2884","NCM05","OUT018",3922.23060247162
"2885","FDG45","OUT046",3406.80485214923
"2886","FDH28","OUT013",724.610684518656
"2887","NCE18","OUT049",3977.42454567154
"2888","FDH38","OUT045",1845.25545442176
"2889","FDR56","OUT013",3204.2388532521
"2890","FDH17","OUT027",3067.30812734847
"2891","FDD39","OUT049",3493.30628469901
"2892","FDB41","OUT049",879.358890369148
"2893","NCR53","OUT046",3559.86563178125
"2894","FDX46","OUT017",1145.39973419771
"2895","FDV28","OUT049",705.122753028037
"2896","FDA08","OUT018",2405.13018085864
"2897","FDH45","OUT017",885.554113498161
"2898","NCS38","OUT010",-107.166925805483
"2899","FDD40","OUT010",1218.55789760943
"2900","DRM59","OUT035",2560.24923754167
"2901","NCJ43","OUT018",2508.50915562284
"2902","NCN29","OUT013",860.379363094221
"2903","NCC19","OUT045",2965.41287798691
"2904","FDR56","OUT035",3246.19854306237
"2905","FDZ43","OUT049",3925.1552027768
"2906","FDJ32","OUT010",-892.851476763281
"2907","DRH03","OUT017",1636.18809126577
"2908","NCZ54","OUT035",2685.49710865995
"2909","FDE26","OUT017",2452.07656293569
"2910","FDS03","OUT045",980.684943487999
"2911","DRZ24","OUT019",6.23230045707032
"2912","FDO48","OUT027",4995.8333156048
"2913","FDW39","OUT049",2889.28928468846
"2914","NCK05","OUT049",1075.32241638599
"2915","NCK30","OUT017",4149.99695632228
"2916","FDT27","OUT018",3479.9447694969
"2917","FDS08","OUT019",921.19114075088
"2918","NCJ19","OUT049",950.448343802017
"2919","FDC58","OUT045",659.332445341497
"2920","DRE37","OUT013",2997.18104033613
"2921","FDW02","OUT035",2191.06935540244
"2922","FDJ02","OUT010",517.524605032063
"2923","FDX09","OUT045",2748.97522188572
"2924","FDT31","OUT010",1082.1252937919
"2925","FDI24","OUT049",2864.87977271279
"2926","FDY09","OUT045",2725.51045828385
"2927","FDV28","OUT045",556.284813090518
"2928","DRM47","OUT049",3096.7281689827
"2929","FDT52","OUT019",2046.43386793962
"2930","FDI48","OUT018",657.431272889122
"2931","FDY55","OUT017",4176.09716391211
"2932","FDU48","OUT013",2124.59871691001
"2933","FDN25","OUT045",909.919656816593
"2934","FDP20","OUT049",2079.7511078076
"2935","FDJ15","OUT013",3033.80210824536
"2936","FDD04","OUT018",1944.77496333225
"2937","FDY58","OUT045",3576.98419878502
"2938","FDR37","OUT018",2672.93573511015
"2939","FDF44","OUT013",2154.07077396755
"2940","FDD32","OUT045",1333.76814414303
"2941","FDR57","OUT017",2692.87878850274
"2942","DRG39","OUT027",2355.98758558035
"2943","FDX15","OUT017",2627.7283603539
"2944","DRN37","OUT045",2561.21166632227
"2945","FDW40","OUT027",3749.24636897997
"2946","FDB32","OUT049",1568.76190554027
"2947","FDM40","OUT018",1971.36142746932
"2948","FDE39","OUT027",3391.05702886592
"2949","DRH49","OUT017",1480.426271674
"2950","FDT46","OUT049",886.121977399182
"2951","NCF06","OUT035",4176.92959831835
"2952","FDP07","OUT017",3230.84985041928
"2953","FDC04","OUT013",3825.81424986583
"2954","FDZ32","OUT017",1865.69379524824
"2955","FDD50","OUT045",2602.70978174444
"2956","FDU56","OUT017",3072.61510534617
"2957","FDV34","OUT017",1383.49548466447
"2958","NCY41","OUT013",646.961026405477
"2959","NCK18","OUT046",2699.19621411632
"2960","DRH25","OUT049",929.81745207191
"2961","FDT57","OUT046",3820.97649437166
"2962","FDV56","OUT018",1502.35916245244
"2963","FDV12","OUT045",1554.54592533202
"2964","FDN52","OUT017",1597.74099169235
"2965","FDX38","OUT035",958.55127221847
"2966","FDE47","OUT018",1687.65915607076
"2967","NCO07","OUT013",3392.50079213017
"2968","FDV09","OUT027",3854.04477616162
"2969","FDZ23","OUT019",1080.05543494219
"2970","DRH51","OUT018",1129.97503902427
"2971","NCY54","OUT045",2629.42406395036
"2972","DRG49","OUT013",3913.89638990696
"2973","NCC19","OUT049",3093.24666287922
"2974","NCV53","OUT045",3764.43489824505
"2975","FDZ47","OUT019",-221.306628025073
"2976","NCO26","OUT018",1551.04430004624
"2977","NCP02","OUT045",951.301443433098
"2978","NCW30","OUT018",3836.27529575591
"2979","NCN55","OUT046",3853.8994368659
"2980","FDB20","OUT010",-678.245012334687
"2981","DRL11","OUT013",2528.80892759558
"2982","DRD60","OUT045",2826.83537303492
"2983","FDW14","OUT010",-448.079588975576
"2984","FDL27","OUT010",-806.59691806799
"2985","FDU09","OUT018",690.80420905548
"2986","DRH36","OUT027",2674.57736914656
"2987","FDP34","OUT027",3906.93180585782
"2988","FDE04","OUT017",3028.83644933309
"2989","FDZ57","OUT027",3587.64586572132
"2990","FDF02","OUT010",-271.23458069018
"2991","FDG28","OUT045",3869.12102064758
"2992","NCI31","OUT046",635.698684060449
"2993","FDT43","OUT013",892.404042698251
"2994","FDU20","OUT046",2047.24413130172
"2995","FDD53","OUT013",744.509321300529
"2996","FDW15","OUT045",2365.61426465736
"2997","NCT53","OUT045",2535.18123266794
"2998","NCG55","OUT027",3292.55869179882
"2999","FDD48","OUT035",1942.78091702154
"3000","FDG47","OUT049",4199.93136676816
"3001","FDI21","OUT017",1236.73373305771
"3002","FDT27","OUT017",3889.86464381615
"3003","DRO35","OUT013",1908.40573236611
"3004","FDD33","OUT017",3821.21215782402
"3005","FDC04","OUT035",3934.69659505506
"3006","FDY34","OUT013",2706.16023676477
"3007","DRJ49","OUT049",2114.42397579743
"3008","FDE05","OUT049",2402.32800070849
"3009","FDU31","OUT017",3663.69715926136
"3010","NCN19","OUT027",4448.06210515211
"3011","FDK56","OUT027",4361.19523733452
"3012","FDK58","OUT017",1854.80299495715
"3013","NCJ42","OUT035",1756.07787253225
"3014","FDZ34","OUT027",4487.86437265483
"3015","FDA52","OUT018",2555.79544613379
"3016","NCR29","OUT013",953.548326837639
"3017","FDT48","OUT035",3270.81307854089
"3018","DRJ51","OUT019",1701.86367436486
"3019","NCS54","OUT046",2879.37064254394
"3020","FDV01","OUT035",2598.42122198038
"3021","DRG51","OUT027",4062.35893023095
"3022","NCG42","OUT013",2134.17708764615
"3023","FDA51","OUT049",1916.66064986842
"3024","FDV19","OUT010",684.338784373605
"3025","NCT18","OUT045",2826.27706345337
"3026","NCS41","OUT045",2867.87065501834
"3027","FDO03","OUT046",3709.61180087768
"3028","FDL12","OUT010",-895.469551862953
"3029","FDY37","OUT010",437.528065427038
"3030","FDI58","OUT049",1590.80134306847
"3031","FDT28","OUT018",2095.40045783389
"3032","NCC42","OUT010",296.809363533705
"3033","FDO01","OUT017",2272.8420903217
"3034","FDJ02","OUT013",2425.38456836153
"3035","FDQ04","OUT018",424.170510538998
"3036","DRL47","OUT013",2041.47583850179
"3037","FDZ32","OUT035",1873.54975216327
"3038","FDC35","OUT035",3359.07760216295
"3039","FDX14","OUT045",1126.11990229691
"3040","FDZ35","OUT013",1767.71111429535
"3041","FDL14","OUT013",2566.42600767419
"3042","FDO04","OUT049",967.74451758393
"3043","DRK11","OUT017",2550.55470982779
"3044","FDB44","OUT018",3077.93927352641
"3045","FDZ50","OUT049",3019.92976939682
"3046","FDI12","OUT027",2919.1946727541
"3047","FDU43","OUT017",3930.93352372221
"3048","FDD58","OUT010",-336.168419048053
"3049","FDB27","OUT017",3237.13157145667
"3050","FDB04","OUT018",1164.15063982671
"3051","NCO17","OUT013",1931.91735411505
"3052","FDL12","OUT017",1122.68929326868
"3053","DRJ13","OUT049",2600.24312637358
"3054","FDD57","OUT045",1511.86587213402
"3055","FDW19","OUT035",1935.2597499161
"3056","DRD27","OUT018",1345.94246617253
"3057","FDH27","OUT027",3760.18493929827
"3058","NCW30","OUT027",5564.80604958042
"3059","FDR40","OUT018",1091.83240826109
"3060","FDG05","OUT013",2562.66748381397
"3061","NCY41","OUT019",-1309.32493875957
"3062","FDI38","OUT018",3053.61270785467
"3063","FDR20","OUT046",830.165303339699
"3064","FDE09","OUT017",1908.03325460148
"3065","FDN50","OUT019",-299.356517931266
"3066","DRF27","OUT045",2376.38551626957
"3067","DRF51","OUT013",629.091183442431
"3068","NCO02","OUT019",-802.723862631532
"3069","FDB51","OUT027",2475.38194690297
"3070","FDJ50","OUT013",921.285862328992
"3071","FDN52","OUT013",1436.24610895155
"3072","FDX14","OUT013",1268.59179968414
"3073","FDT27","OUT019",1866.68054339501
"3074","FDV10","OUT013",774.383387777748
"3075","FDU33","OUT046",823.942309019212
"3076","FDU58","OUT046",3059.05416465651
"3077","NCP42","OUT027",4549.24020093179
"3078","FDL51","OUT027",4881.70849226283
"3079","DRH15","OUT027",2190.77321733406
"3080","FDU16","OUT017",1572.49165476489
"3081","FDW15","OUT017",2568.59691190392
"3082","FDQ44","OUT045",1900.08482193406
"3083","NCI06","OUT027",4307.88558897364
"3084","DRK23","OUT019",2082.89419043286
"3085","FDC28","OUT035",1860.84046968128
"3086","NCY17","OUT019",-1174.08782069914
"3087","NCV05","OUT018",2179.45230799701
"3088","FDM34","OUT019",210.081735448321
"3089","DRD60","OUT027",4355.17757647887
"3090","FDT38","OUT046",1438.62656844548
"3091","FDQ57","OUT018",2046.85077727974
"3092","FDE59","OUT027",2055.5354182104
"3093","NCM43","OUT046",2657.28495810396
"3094","DRI51","OUT049",2768.45505161108
"3095","NCG30","OUT017",2111.8927604653
"3096","NCK54","OUT035",1946.52352669051
"3097","FDQ16","OUT019",-131.128270902927
"3098","FDI36","OUT013",3200.78427587912
"3099","FDX16","OUT027",3813.40246174339
"3100","FDA34","OUT046",2822.47967521936
"3101","FDJ48","OUT018",3635.70195910794
"3102","FDU47","OUT035",2336.13068452535
"3103","FDS39","OUT046",2339.87272970196
"3104","FDD11","OUT046",4024.92097165812
"3105","FDM16","OUT027",2707.44197793855
"3106","FDU56","OUT018",2626.89194170105
"3107","FDQ32","OUT017",2149.42536785398
"3108","DRK35","OUT013",692.546117627191
"3109","FDA58","OUT049",3733.34630799985
"3110","DRG48","OUT019",416.942026913594
"3111","FDT59","OUT010",1768.2473985624
"3112","FDQ31","OUT019",-396.381338043773
"3113","FDS51","OUT018",769.295978059991
"3114","FDW32","OUT027",2893.41648582024
"3115","FDI15","OUT027",5587.92586124508
"3116","NCV30","OUT017",1155.35868026191
"3117","DRG25","OUT049",3035.49258968216
"3118","FDT02","OUT013",612.683143417174
"3119","FDO33","OUT027",3267.30214060258
"3120","FDP38","OUT035",955.476682397397
"3121","FDZ45","OUT035",3224.78338811803
"3122","NCA54","OUT027",4312.88472701517
"3123","FDU33","OUT017",924.274797084203
"3124","FDN58","OUT017",3881.07370679268
"3125","FDI05","OUT045",1196.73394251449
"3126","FDM57","OUT019",-523.784559501606
"3127","NCS42","OUT027",2892.63786070668
"3128","FDB57","OUT045",3503.81293497498
"3129","FDC03","OUT045",3093.74440148659
"3130","FDZ58","OUT013",1957.9978460805
"3131","NCK29","OUT045",1911.33650077063
"3132","NCR53","OUT045",3461.98019403183
"3133","FDE26","OUT027",3754.87333021933
"3134","FDU52","OUT049",2508.31884883416
"3135","FDE41","OUT027",2854.00009286638
"3136","FDU38","OUT018",2723.10398457351
"3137","FDA52","OUT017",2961.03327069405
"3138","FDW46","OUT046",1165.98997778231
"3139","DRI59","OUT035",3653.04748659813
"3140","FDT38","OUT035",1472.32343462598
"3141","FDL33","OUT018",2827.90358867729
"3142","FDQ01","OUT027",5454.37125521732
"3143","FDJ08","OUT046",3055.45380841006
"3144","FDQ47","OUT049",676.35223595397
"3145","NCZ18","OUT013",3967.94904508519
"3146","FDE29","OUT017",1103.98227836534
"3147","FDF10","OUT027",3802.2836563994
"3148","FDC48","OUT049",1418.18358354556
"3149","FDY58","OUT013",3652.51025163427
"3150","NCX30","OUT010",1986.5091724607
"3151","FDV11","OUT013",2879.52420033148
"3152","FDT46","OUT046",877.885916309327
"3153","DRD01","OUT019",-931.995023364457
"3154","FDQ11","OUT013",4128.33598710903
"3155","NCM41","OUT017",1638.00566329055
"3156","NCC55","OUT013",649.38680472539
"3157","FDG45","OUT027",4811.60116191042
"3158","NCQ54","OUT049",2713.11486292388
"3159","FDM34","OUT045",2004.66783895563
"3160","FDD17","OUT019",1869.45908588189
"3161","FDN38","OUT027",5432.97059043593
"3162","FDB53","OUT018",2082.81953241602
"3163","NCL06","OUT035",4225.44588432792
"3164","NCV18","OUT019",-590.835157956034
"3165","FDX25","OUT013",2916.37633188285
"3166","FDB39","OUT046",967.163079881689
"3167","FDC33","OUT049",3223.89554536832
"3168","NCO14","OUT018",478.335569301386
"3169","FDA58","OUT027",5179.80901946492
"3170","NCQ02","OUT017",3112.50920637985
"3171","NCR53","OUT017",3694.40992367429
"3172","FDN52","OUT046",1497.40209845979
"3173","FDG26","OUT046",4093.46940628309
"3174","FDE23","OUT027",2282.9220661878
"3175","DRI37","OUT013",983.626534474022
"3176","DRH37","OUT018",2361.75065562197
"3177","FDO01","OUT035",2198.19121663896
"3178","FDK45","OUT049",1883.57681281237
"3179","FDP23","OUT049",3500.17807511587
"3180","FDM33","OUT035",3561.31108873945
"3181","FDD36","OUT017",2070.05865458063
"3182","FDL56","OUT017",1494.92834687563
"3183","FDT27","OUT010",1853.12615917849
"3184","FDG52","OUT017",877.814826855843
"3185","NCL42","OUT035",3948.75273565217
"3186","DRJ24","OUT046",2971.70238255118
"3187","FDV38","OUT046",901.656960036239
"3188","FDT35","OUT045",2673.90986594079
"3189","FDY51","OUT045",3393.65926121209
"3190","FDC37","OUT017",1846.319853369
"3191","NCP43","OUT013",2915.96940171032
"3192","FDO33","OUT045",1726.98563790615
"3193","FDW04","OUT018",1865.41953468065
"3194","NCC31","OUT046",2527.06642889535
"3195","FDK22","OUT049",3482.48388870953
"3196","FDJ50","OUT017",1058.14148049703
"3197","FDV13","OUT017",1637.64394013437
"3198","DRL60","OUT017",2569.7957691512
"3199","FDW03","OUT017",1875.63562153681
"3200","FDY27","OUT035",2928.38122493086
"3201","FDB39","OUT027",2354.64107959451
"3202","FDU59","OUT045",2511.31235900563
"3203","FDZ57","OUT049",2167.04442842505
"3204","FDO21","OUT049",3675.60712806405
"3205","FDS43","OUT018",2696.11917835487
"3206","FDU28","OUT010",1106.18740349154
"3207","FDC51","OUT010",111.265728737831
"3208","FDW16","OUT010",-369.420625631371
"3209","FDP32","OUT010",73.7630808314635
"3210","FDB60","OUT019",1214.20410201335
"3211","NCQ30","OUT046",1981.56487904904
"3212","FDD26","OUT049",3028.62993737375
"3213","FDI44","OUT045",1177.27614100557
"3214","DRH23","OUT046",930.673726647668
"3215","FDO44","OUT046",1799.96543687756
"3216","FDG04","OUT046",3032.86304840514
"3217","FDM32","OUT027",2939.22957197073
"3218","FDM09","OUT013",2762.68462796919
"3219","FDZ47","OUT013",1659.28477074284
"3220","FDM40","OUT027",3692.64344935078
"3221","FDY48","OUT017",1784.28991637527
"3222","NCM30","OUT045",646.500983848222
"3223","FDX36","OUT010",1661.28320423348
"3224","DRF03","OUT017",801.957011020582
"3225","FDN51","OUT049",4206.81731996872
"3226","FDM57","OUT049",1463.14028922469
"3227","FDB35","OUT049",1609.77797478522
"3228","FDY13","OUT027",2723.94154435652
"3229","FDA37","OUT017",2206.60258465431
"3230","NCX53","OUT017",2415.08327659093
"3231","FDD59","OUT018",1082.86811509418
"3232","FDX10","OUT019",-1265.16997172498
"3233","FDC03","OUT018",2868.1140883101
"3234","FDW43","OUT035",3729.41936650608
"3235","FDW10","OUT046",2832.43192426176
"3236","FDY14","OUT027",5589.15574248151
"3237","FDV43","OUT045",685.922366272498
"3238","FDO40","OUT013",2429.71623089256
"3239","FDP46","OUT027",2913.62075203153
"3240","NCE43","OUT019",750.362235228377
"3241","FDD05","OUT035",2027.44168649616
"3242","FDJ60","OUT010",760.880873176799
"3243","DRE27","OUT018",1240.39951669084
"3244","FDO11","OUT035",4114.03491926927
"3245","DRG11","OUT027",3165.13712985877
"3246","FDK33","OUT010",1503.70904967725
"3247","DRM23","OUT045",2614.50502433194
"3248","FDJ02","OUT027",3840.23729389011
"3249","NCZ05","OUT045",1620.04179708626
"3250","NCL30","OUT013",2048.11046226804
"3251","FDZ19","OUT018",2477.95784828007
"3252","FDM45","OUT049",2026.74428512649
"3253","FDO36","OUT046",2865.64959034294
"3254","NCK31","OUT045",795.203642346765
"3255","DRJ37","OUT045",2380.01163097062
"3256","FDP24","OUT018",1630.99435281299
"3257","FDF46","OUT013",1865.49235378462
"3258","FDX46","OUT019",-885.019302007023
"3259","NCL18","OUT045",2963.67864505325
"3260","FDJ26","OUT013",3433.34560539113
"3261","FDJ07","OUT045",1801.80423721382
"3262","FDY15","OUT013",2504.82205605987
"3263","DRG01","OUT045",1161.29282743632
"3264","FDF58","OUT045",1020.70392970412
"3265","FDZ14","OUT019",100.67969368358
"3266","FDP31","OUT049",1134.07024516272
"3267","FDH45","OUT013",776.903973424747
"3268","FDA09","OUT010",905.959219325748
"3269","FDW31","OUT035",3297.57375124915
"3270","FDA57","OUT046",746.189018362199
"3271","NCE55","OUT035",2874.34468030544
"3272","FDC17","OUT019",1483.542808309
"3273","FDC59","OUT013",1138.7434947549
"3274","FDA22","OUT013",2689.11986697715
"3275","FDK52","OUT035",3637.7947500925
"3276","NCM26","OUT046",2485.85914560055
"3277","NCT53","OUT035",2746.05004065688
"3278","FDW45","OUT018",2097.74533177139
"3279","NCI18","OUT035",3624.9587891566
"3280","FDE38","OUT018",2337.07251348428
"3281","FDF08","OUT019",-412.891110886406
"3282","FDY58","OUT010",1719.27653906239
"3283","FDF58","OUT019",-830.338444340328
"3284","FDX39","OUT017",3515.52156586571
"3285","FDB44","OUT049",3404.89655808108
"3286","FDF28","OUT013",2102.19406457616
"3287","FDE39","OUT013",1916.74508244075
"3288","FDT37","OUT018",3719.19700029
"3289","FDZ45","OUT017",3285.33259370759
"3290","FDO40","OUT035",2504.36856296823
"3291","FDM57","OUT027",2876.737300919
"3292","DRG36","OUT017",2851.75470004269
"3293","FDY36","OUT010",-721.751462366164
"3294","DRL60","OUT027",3873.41884698809
"3295","FDS25","OUT019",-123.441013385012
"3296","DRF49","OUT027",3241.17334888424
"3297","FDP16","OUT045",3817.26382118466
"3298","FDS60","OUT049",2926.70523907488
"3299","FDU15","OUT027",2156.26430246942
"3300","FDK43","OUT046",2086.2500322442
"3301","FDN25","OUT046",1065.31723329842
"3302","FDE53","OUT049",1747.18660122714
"3303","FDB22","OUT013",2488.93738042909
"3304","FDE39","OUT017",2064.45893559334
"3305","FDX35","OUT035",3730.70325519077
"3306","NCG54","OUT049",2735.34722262975
"3307","FDH27","OUT035",2421.69018305235
"3308","NCK42","OUT013",3453.97105450235
"3309","FDS25","OUT049",1821.60578223826
"3310","FDI10","OUT018",2505.75654881264
"3311","FDU35","OUT035",1709.01641216149
"3312","FDI04","OUT017",3336.0932510382
"3313","DRK23","OUT035",4065.2029873833
"3314","FDB53","OUT019",405.436077428376
"3315","FDY02","OUT049",4219.45835646037
"3316","FDM60","OUT035",833.530264673062
"3317","NCJ31","OUT010",1783.14960852444
"3318","DRP35","OUT017",2147.43487018799
"3319","NCQ30","OUT018",1693.9544237097
"3320","DRL11","OUT010",607.608905521985
"3321","FDU01","OUT013",3021.83327131734
"3322","FDR39","OUT035",2947.39819064503
"3323","FDO08","OUT046",2732.37378712334
"3324","FDC02","OUT045",4046.77411901843
"3325","NCZ29","OUT035",2126.01544790812
"3326","FDF29","OUT010",244.873282739171
"3327","FDZ23","OUT017",3153.10635175841
"3328","NCU53","OUT018",2346.18162818895
"3329","NCW30","OUT013",4120.24052118872
"3330","NCM26","OUT027",3919.41736954864
"3331","FDV50","OUT027",3386.40624071483
"3332","FDW15","OUT049",2432.75536159533
"3333","FDI35","OUT027",4350.608680498
"3334","FDO11","OUT017",4132.64822881934
"3335","FDN48","OUT046",1536.19414392461
"3336","NCA17","OUT049",2434.72161679051
"3337","NCN54","OUT013",1323.72553290063
"3338","FDP22","OUT013",892.933053913597
"3339","NCB54","OUT035",2118.95106699991
"3340","FDD08","OUT045",591.31502223936
"3341","DRM48","OUT010",-1340.8405964729
"3342","FDG41","OUT027",3264.43330625206
"3343","FDE44","OUT027",2220.46901646894
"3344","FDE26","OUT035",2382.23777141735
"3345","NCS38","OUT013",1845.79897411274
"3346","NCJ54","OUT018",3366.05239609266
"3347","FDI40","OUT019",-300.867049517424
"3348","FDN45","OUT018",3240.9881910018
"3349","FDU43","OUT046",3878.68187593162
"3350","FDI04","OUT010",1250.31625547729
"3351","NCC07","OUT018",1416.8190447528
"3352","NCC07","OUT019",-199.173566155508
"3353","NCD18","OUT045",3585.68732623484
"3354","FDU55","OUT035",4179.43371404699
"3355","FDX59","OUT035",701.809131239561
"3356","FDR52","OUT049",3116.40887196563
"3357","NCP17","OUT013",1074.39916057957
"3358","FDQ32","OUT045",1947.98763123217
"3359","NCT17","OUT049",3034.80041105176
"3360","FDO10","OUT049",1051.3190054409
"3361","FDE32","OUT049",669.079498153099
"3362","FDN44","OUT045",2466.89090178128
"3363","FDH02","OUT035",1600.86156077804
"3364","FDK60","OUT013",1658.29805006708
"3365","FDS24","OUT019",-451.996638426988
"3366","FDL03","OUT010",1284.82842338547
"3367","FDB46","OUT027",4850.11329190471
"3368","FDO48","OUT049",3628.45991443455
"3369","FDZ39","OUT049",1773.13587870877
"3370","FDT02","OUT027",2041.73003850072
"3371","FDC50","OUT013",1527.45824768697
"3372","FDP39","OUT035",947.115722596535
"3373","DRG15","OUT018",706.92791343438
"3374","FDP10","OUT018",1366.50860109
"3375","FDF53","OUT027",4374.61363501643
"3376","FDN34","OUT045",2699.33402652547
"3377","FDK02","OUT045",1852.27958273662
"3378","FDC23","OUT045",2748.41405620084
"3379","FDJ10","OUT019",341.617274259296
"3380","FDE53","OUT035",1827.10451222766
"3381","FDR25","OUT035",4317.56789219546
"3382","FDW50","OUT046",2670.53614840793
"3383","FDS09","OUT049",948.103134193741
"3384","FDW49","OUT010",886.11965334563
"3385","FDU51","OUT046",2912.69344640492
"3386","FDF28","OUT018",1794.84072639444
"3387","NCY30","OUT018",2578.06192277853
"3388","FDD44","OUT045",4076.45220220539
"3389","FDX09","OUT017",2951.94460581908
"3390","NCF30","OUT013",2014.76862236556
"3391","FDZ50","OUT019",1076.43198600133
"3392","FDW37","OUT013",1464.54390196464
"3393","FDD11","OUT049",4070.50209863856
"3394","DRH39","OUT018",933.295681407645
"3395","FDA36","OUT049",2991.35205715844
"3396","NCG43","OUT049",1529.95091314029
"3397","FDF02","OUT035",1744.31799257556
"3398","FDP57","OUT027",3089.87949231213
"3399","NCE42","OUT017",3814.59584938125
"3400","NCR38","OUT027",5417.16605120867
"3401","FDP03","OUT019",149.10011107382
"3402","FDO51","OUT035",869.380956239509
"3403","NCQ42","OUT046",2099.43501645903
"3404","NCM41","OUT046",1523.46674693811
"3405","FDH48","OUT027",2824.88031448905
"3406","DRF60","OUT046",3781.22694708348
"3407","FDJ27","OUT035",1754.13757112816
"3408","FDQ14","OUT013",2429.87144325231
"3409","FDN27","OUT017",2033.50779768867
"3410","NCQ02","OUT046",3052.37416163749
"3411","FDJ33","OUT049",2088.74703001018
"3412","FDP07","OUT027",4540.85608849922
"3413","DRE01","OUT049",3818.26573452975
"3414","FDU36","OUT045",1556.40187311303
"3415","FDL28","OUT017",3802.90663658777
"3416","NCX53","OUT046",2306.72625500511
"3417","FDZ39","OUT013",1758.16398204623
"3418","NCP42","OUT013",3139.91729621557
"3419","FDJ14","OUT035",1470.85218287622
"3420","FDK04","OUT049",968.9278841119
"3421","NCC19","OUT017",3210.35394899746
"3422","FDS09","OUT018",625.755712801109
"3423","FDZ02","OUT046",1712.44195754971
"3424","FDD35","OUT018",1675.23092237832
"3425","NCY42","OUT017",2455.32422164294
"3426","FDB05","OUT045",3831.67732779216
"3427","FDF20","OUT035",3196.7639035511
